world_rank,teaching,international,research,citations,income,total_score,num_students,student_staff_ratio,year
1.820000000000000000e+02,3.250000000000000000e+01,7.000000000000000000e+01,3.150000000000000000e+01,8.240000000000000568e+01,3.620000000000000284e+01,5.010000000000000142e+01,1.162300000000000000e+04,1.109999999999999964e+01,2.016000000000000000e+03
1.820000000000000000e+02,3.089999999999999858e+01,7.809999999999999432e+01,3.160000000000000142e+01,8.200000000000000000e+01,3.460000000000000142e+01,5.010000000000000142e+01,2.334700000000000000e+04,1.309999999999999964e+01,2.016000000000000000e+03
1.820000000000000000e+02,3.560000000000000142e+01,3.010000000000000142e+01,3.529999999999999716e+01,8.370000000000000284e+01,5.739999999999999858e+01,5.010000000000000142e+01,2.567400000000000000e+04,1.689999999999999858e+01,2.016000000000000000e+03
1.850000000000000000e+02,2.830000000000000071e+01,4.700000000000000000e+01,2.569999999999999929e+01,9.729999999999999716e+01,3.860000000000000142e+01,4.989999999999999858e+01,5.495000000000000000e+03,1.259999999999999964e+01,2.016000000000000000e+03
1.850000000000000000e+02,2.560000000000000142e+01,7.850000000000000000e+01,2.689999999999999858e+01,9.020000000000000284e+01,4.950000000000000000e+01,4.989999999999999858e+01,1.162800000000000000e+04,1.530000000000000071e+01,2.016000000000000000e+03
1.850000000000000000e+02,3.460000000000000142e+01,5.089999999999999858e+01,3.579999999999999716e+01,7.909999999999999432e+01,4.789999999999999858e+01,4.989999999999999858e+01,2.657600000000000000e+04,3.839999999999999858e+01,2.016000000000000000e+03
1.890000000000000000e+02,3.239999999999999858e+01,3.189999999999999858e+01,3.810000000000000142e+01,8.459999999999999432e+01,3.200000000000000000e+01,4.970000000000000284e+01,8.323600000000000000e+04,2.989999999999999858e+01,2.016000000000000000e+03
1.900000000000000000e+02,3.160000000000000142e+01,6.479999999999999716e+01,4.079999999999999716e+01,7.170000000000000284e+01,6.029999999999999716e+01,4.960000000000000142e+01,1.234600000000000000e+04,3.030000000000000071e+01,2.016000000000000000e+03
1.900000000000000000e+02,3.410000000000000142e+01,6.000000000000000000e+01,2.930000000000000071e+01,8.329999999999999716e+01,4.679999999999999716e+01,4.960000000000000142e+01,1.321600000000000000e+04,1.739999999999999858e+01,2.016000000000000000e+03
1.920000000000000000e+02,3.520000000000000284e+01,5.820000000000000284e+01,2.389999999999999858e+01,8.640000000000000568e+01,5.839999999999999858e+01,4.950000000000000000e+01,9.187000000000000000e+03,1.119999999999999929e+01,2.016000000000000000e+03
1.930000000000000000e+02,2.500000000000000000e+01,9.979999999999999716e+01,2.669999999999999929e+01,8.479999999999999716e+01,3.810000000000000142e+01,4.939999999999999858e+01,5.144000000000000000e+03,1.590000000000000036e+01,2.016000000000000000e+03
1.930000000000000000e+02,4.939999999999999858e+01,4.779999999999999716e+01,5.239999999999999858e+01,4.710000000000000142e+01,4.639999999999999858e+01,4.939999999999999858e+01,5.065700000000000000e+04,2.139999999999999858e+01,2.016000000000000000e+03
1.950000000000000000e+02,3.729999999999999716e+01,6.110000000000000142e+01,2.219999999999999929e+01,8.379999999999999716e+01,6.840000000000000568e+01,4.929999999999999716e+01,6.853000000000000000e+03,6.599999999999999645e+00,2.016000000000000000e+03
1.960000000000000000e+02,3.089999999999999858e+01,8.429999999999999716e+01,2.750000000000000000e+01,8.150000000000000000e+01,3.470000000000000284e+01,4.920000000000000284e+01,2.017400000000000000e+04,1.519999999999999929e+01,2.016000000000000000e+03
1.960000000000000000e+02,2.560000000000000142e+01,6.950000000000000000e+01,1.810000000000000142e+01,1.000000000000000000e+02,3.770000000000000284e+01,4.920000000000000284e+01,2.958000000000000000e+03,1.340000000000000036e+01,2.016000000000000000e+03
1.980000000000000000e+02,3.080000000000000071e+01,5.589999999999999858e+01,2.739999999999999858e+01,8.770000000000000284e+01,4.710000000000000142e+01,4.910000000000000142e+01,1.684100000000000000e+04,4.320000000000000284e+01,2.016000000000000000e+03
1.990000000000000000e+02,3.050000000000000000e+01,6.490000000000000568e+01,2.289999999999999858e+01,9.100000000000000000e+01,2.900000000000000000e+01,4.889999999999999858e+01,2.775600000000000000e+04,1.480000000000000071e+01,2.016000000000000000e+03
2.000000000000000000e+02,3.410000000000000142e+01,9.340000000000000568e+01,3.329999999999999716e+01,6.890000000000000568e+01,3.570000000000000284e+01,4.879999999999999716e+01,1.794000000000000000e+04,1.789999999999999858e+01,2.016000000000000000e+03
2.010000000000000000e+02,2.510000000000000142e+01,7.100000000000000000e+01,2.839999999999999858e+01,7.379999999999999716e+01,4.370000000000000284e+01,5.000000000000000000e+01,1.742200000000000000e+04,1.590000000000000036e+01,2.016000000000000000e+03
2.010000000000000000e+02,3.350000000000000000e+01,8.990000000000000568e+01,3.510000000000000142e+01,6.629999999999999716e+01,2.850000000000000000e+01,5.000000000000000000e+01,9.454000000000000000e+03,1.719999999999999929e+01,2.016000000000000000e+03
2.010000000000000000e+02,3.929999999999999716e+01,3.989999999999999858e+01,2.950000000000000000e+01,7.300000000000000000e+01,3.450000000000000000e+01,5.000000000000000000e+01,8.553200000000000000e+04,2.289999999999999858e+01,2.016000000000000000e+03
2.010000000000000000e+02,3.650000000000000000e+01,6.060000000000000142e+01,3.789999999999999858e+01,6.200000000000000000e+01,4.379999999999999716e+01,5.000000000000000000e+01,2.566800000000000000e+04,1.900000000000000000e+01,2.016000000000000000e+03
2.010000000000000000e+02,3.389999999999999858e+01,7.009999999999999432e+01,3.670000000000000284e+01,6.779999999999999716e+01,5.200000000000000000e+01,5.000000000000000000e+01,2.834100000000000000e+04,1.650000000000000000e+01,2.016000000000000000e+03
2.010000000000000000e+02,3.660000000000000142e+01,7.759999999999999432e+01,3.529999999999999716e+01,5.220000000000000284e+01,7.950000000000000000e+01,5.000000000000000000e+01,8.605000000000000000e+03,1.159999999999999964e+01,2.016000000000000000e+03
2.010000000000000000e+02,3.210000000000000142e+01,8.159999999999999432e+01,2.669999999999999929e+01,7.679999999999999716e+01,5.010000000000000142e+01,5.000000000000000000e+01,1.001500000000000000e+04,7.099999999999999645e+00,2.016000000000000000e+03
2.010000000000000000e+02,1.930000000000000071e+01,8.850000000000000000e+01,2.650000000000000000e+01,7.940000000000000568e+01,3.529999999999999716e+01,5.000000000000000000e+01,1.829300000000000000e+04,4.270000000000000284e+01,2.016000000000000000e+03
2.010000000000000000e+02,3.039999999999999858e+01,7.829999999999999716e+01,2.939999999999999858e+01,6.520000000000000284e+01,5.029999999999999716e+01,5.000000000000000000e+01,1.506400000000000000e+04,1.440000000000000036e+01,2.016000000000000000e+03
2.010000000000000000e+02,3.229999999999999716e+01,4.850000000000000000e+01,2.700000000000000000e+01,8.129999999999999716e+01,8.229999999999999716e+01,5.000000000000000000e+01,3.605100000000000000e+04,4.660000000000000142e+01,2.016000000000000000e+03
2.010000000000000000e+02,4.160000000000000142e+01,6.559999999999999432e+01,3.000000000000000000e+01,6.900000000000000000e+01,3.169999999999999929e+01,5.000000000000000000e+01,2.218000000000000000e+03,8.000000000000000000e+00,2.016000000000000000e+03
2.010000000000000000e+02,3.850000000000000000e+01,4.160000000000000142e+01,4.010000000000000142e+01,6.470000000000000284e+01,3.200000000000000000e+01,5.000000000000000000e+01,4.122600000000000000e+04,3.180000000000000071e+01,2.016000000000000000e+03
2.010000000000000000e+02,3.229999999999999716e+01,8.740000000000000568e+01,3.289999999999999858e+01,6.409999999999999432e+01,6.079999999999999716e+01,5.000000000000000000e+01,1.041600000000000000e+04,4.689999999999999858e+01,2.016000000000000000e+03
2.010000000000000000e+02,4.470000000000000284e+01,3.860000000000000142e+01,3.039999999999999858e+01,6.110000000000000142e+01,2.800000000000000000e+01,5.000000000000000000e+01,3.217500000000000000e+04,1.219999999999999929e+01,2.016000000000000000e+03
2.010000000000000000e+02,4.470000000000000284e+01,4.810000000000000142e+01,2.350000000000000000e+01,6.570000000000000284e+01,2.950000000000000000e+01,5.000000000000000000e+01,2.054100000000000000e+04,1.200000000000000000e+01,2.016000000000000000e+03
2.010000000000000000e+02,3.579999999999999716e+01,6.020000000000000284e+01,2.860000000000000142e+01,7.929999999999999716e+01,3.810000000000000142e+01,5.000000000000000000e+01,3.186100000000000000e+04,9.300000000000000711e+00,2.016000000000000000e+03
2.010000000000000000e+02,2.930000000000000071e+01,7.900000000000000000e+01,3.520000000000000284e+01,6.329999999999999716e+01,4.510000000000000142e+01,5.000000000000000000e+01,2.206400000000000000e+04,2.589999999999999858e+01,2.016000000000000000e+03
2.010000000000000000e+02,4.089999999999999858e+01,5.810000000000000142e+01,2.919999999999999929e+01,6.320000000000000284e+01,3.800000000000000000e+01,5.000000000000000000e+01,2.431300000000000000e+04,9.199999999999999289e+00,2.016000000000000000e+03
2.010000000000000000e+02,4.300000000000000000e+01,4.120000000000000284e+01,2.730000000000000071e+01,7.479999999999999716e+01,5.000000000000000000e+01,5.000000000000000000e+01,6.246800000000000000e+04,1.359999999999999964e+01,2.016000000000000000e+03
2.010000000000000000e+02,4.100000000000000000e+01,3.229999999999999716e+01,2.669999999999999929e+01,7.350000000000000000e+01,5.410000000000000142e+01,5.000000000000000000e+01,2.752600000000000000e+04,1.159999999999999964e+01,2.016000000000000000e+03
2.010000000000000000e+02,3.489999999999999858e+01,5.329999999999999716e+01,2.169999999999999929e+01,7.259999999999999432e+01,7.070000000000000284e+01,5.000000000000000000e+01,3.560900000000000000e+04,3.260000000000000142e+01,2.016000000000000000e+03
2.010000000000000000e+02,3.229999999999999716e+01,4.939999999999999858e+01,2.050000000000000000e+01,8.950000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,2.444400000000000000e+04,2.380000000000000071e+01,2.016000000000000000e+03
2.010000000000000000e+02,2.660000000000000142e+01,8.170000000000000284e+01,1.459999999999999964e+01,8.909999999999999432e+01,3.389999999999999858e+01,5.000000000000000000e+01,7.426000000000000000e+03,2.899999999999999911e+00,2.016000000000000000e+03
2.010000000000000000e+02,3.550000000000000000e+01,5.870000000000000284e+01,2.060000000000000142e+01,8.400000000000000000e+01,3.289999999999999858e+01,5.000000000000000000e+01,1.853900000000000000e+04,1.509999999999999964e+01,2.016000000000000000e+03
2.010000000000000000e+02,2.780000000000000071e+01,2.139999999999999858e+01,1.569999999999999929e+01,9.600000000000000000e+01,4.460000000000000142e+01,5.000000000000000000e+01,2.838000000000000000e+03,1.100000000000000089e+00,2.016000000000000000e+03
2.010000000000000000e+02,3.069999999999999929e+01,8.990000000000000568e+01,3.050000000000000000e+01,7.490000000000000568e+01,3.150000000000000000e+01,5.000000000000000000e+01,1.860000000000000000e+04,2.030000000000000071e+01,2.016000000000000000e+03
2.010000000000000000e+02,3.710000000000000142e+01,6.990000000000000568e+01,3.670000000000000284e+01,6.150000000000000000e+01,4.150000000000000000e+01,5.000000000000000000e+01,3.673300000000000000e+04,2.630000000000000071e+01,2.016000000000000000e+03
2.010000000000000000e+02,2.460000000000000142e+01,4.910000000000000142e+01,2.880000000000000071e+01,8.329999999999999716e+01,2.900000000000000000e+01,5.000000000000000000e+01,3.469100000000000000e+04,2.689999999999999858e+01,2.016000000000000000e+03
2.010000000000000000e+02,3.080000000000000071e+01,2.960000000000000142e+01,1.780000000000000071e+01,9.740000000000000568e+01,4.250000000000000000e+01,5.000000000000000000e+01,1.715500000000000000e+04,7.200000000000000178e+00,2.016000000000000000e+03
2.010000000000000000e+02,3.010000000000000142e+01,4.879999999999999716e+01,3.169999999999999929e+01,7.629999999999999716e+01,6.629999999999999716e+01,5.000000000000000000e+01,3.002500000000000000e+04,2.219999999999999929e+01,2.016000000000000000e+03
2.010000000000000000e+02,2.600000000000000000e+01,8.170000000000000284e+01,2.780000000000000071e+01,7.490000000000000568e+01,4.550000000000000000e+01,5.000000000000000000e+01,1.819000000000000000e+03,1.090000000000000036e+01,2.016000000000000000e+03
2.010000000000000000e+02,3.770000000000000284e+01,2.180000000000000071e+01,1.739999999999999858e+01,8.890000000000000568e+01,4.539999999999999858e+01,5.000000000000000000e+01,1.855000000000000000e+03,2.100000000000000089e+00,2.016000000000000000e+03
2.010000000000000000e+02,3.800000000000000000e+01,3.470000000000000284e+01,3.729999999999999716e+01,6.150000000000000000e+01,3.260000000000000142e+01,5.000000000000000000e+01,1.209860000000000000e+05,3.229999999999999716e+01,2.016000000000000000e+03
2.010000000000000000e+02,3.260000000000000142e+01,5.320000000000000284e+01,2.200000000000000000e+01,8.300000000000000000e+01,3.339999999999999858e+01,5.000000000000000000e+01,2.190800000000000000e+04,1.090000000000000036e+01,2.016000000000000000e+03
2.010000000000000000e+02,4.000000000000000000e+01,5.270000000000000284e+01,4.450000000000000000e+01,5.570000000000000284e+01,9.979999999999999716e+01,5.000000000000000000e+01,2.409900000000000000e+04,4.539999999999999858e+01,2.016000000000000000e+03
2.010000000000000000e+02,3.710000000000000142e+01,5.439999999999999858e+01,4.320000000000000284e+01,5.110000000000000142e+01,9.909999999999999432e+01,5.000000000000000000e+01,2.030000000000000000e+04,5.360000000000000142e+01,2.016000000000000000e+03
2.010000000000000000e+02,2.700000000000000000e+01,9.009999999999999432e+01,3.510000000000000142e+01,6.690000000000000568e+01,4.229999999999999716e+01,5.000000000000000000e+01,2.451900000000000000e+04,4.410000000000000142e+01,2.016000000000000000e+03
2.010000000000000000e+02,2.430000000000000071e+01,5.229999999999999716e+01,2.669999999999999929e+01,8.679999999999999716e+01,4.179999999999999716e+01,5.000000000000000000e+01,1.630600000000000000e+04,2.280000000000000071e+01,2.016000000000000000e+03
2.010000000000000000e+02,3.410000000000000142e+01,7.159999999999999432e+01,4.710000000000000142e+01,5.150000000000000000e+01,5.739999999999999858e+01,5.000000000000000000e+01,7.576000000000000000e+03,2.239999999999999858e+01,2.016000000000000000e+03
2.010000000000000000e+02,4.529999999999999716e+01,2.930000000000000071e+01,4.270000000000000284e+01,4.939999999999999858e+01,7.470000000000000284e+01,5.000000000000000000e+01,1.720000000000000000e+04,5.000000000000000000e+00,2.016000000000000000e+03
2.010000000000000000e+02,4.560000000000000142e+01,3.189999999999999858e+01,4.760000000000000142e+01,4.220000000000000284e+01,7.090000000000000568e+01,5.000000000000000000e+01,9.586000000000000000e+03,7.299999999999999822e+00,2.016000000000000000e+03
2.010000000000000000e+02,2.060000000000000142e+01,7.020000000000000284e+01,3.000000000000000000e+01,7.900000000000000000e+01,3.660000000000000142e+01,5.000000000000000000e+01,1.758100000000000000e+04,2.150000000000000000e+01,2.016000000000000000e+03
2.010000000000000000e+02,3.460000000000000142e+01,2.419999999999999929e+01,1.950000000000000000e+01,9.479999999999999716e+01,4.250000000000000000e+01,5.000000000000000000e+01,7.326000000000000000e+03,4.599999999999999645e+00,2.016000000000000000e+03
2.010000000000000000e+02,3.860000000000000142e+01,7.359999999999999432e+01,3.239999999999999858e+01,5.900000000000000000e+01,5.970000000000000284e+01,5.000000000000000000e+01,2.738700000000000000e+04,2.069999999999999929e+01,2.016000000000000000e+03
2.010000000000000000e+02,3.850000000000000000e+01,2.660000000000000142e+01,1.750000000000000000e+01,8.500000000000000000e+01,2.910000000000000142e+01,5.000000000000000000e+01,7.867000000000000000e+03,1.180000000000000071e+01,2.016000000000000000e+03
2.010000000000000000e+02,2.619999999999999929e+01,6.840000000000000568e+01,3.150000000000000000e+01,7.600000000000000000e+01,9.970000000000000284e+01,5.000000000000000000e+01,2.332100000000000000e+04,1.860000000000000142e+01,2.016000000000000000e+03
